condition,taxa841,taxa572511,taxa1730,taxa216851,taxa189330,taxa375288,taxa816,taxa239759,taxa33042,taxa292632,taxa1263,taxa102106,taxa1678,taxa459786,taxa1301,taxa1485,taxa239934,taxa35832,taxa397864,taxa39948,taxa283168,taxa84111,taxa561,taxa207244,taxa61170,taxa29465,taxa2172,taxa447020,taxa838,taxa244127,taxa836,taxa100883,taxa577310,taxa1357,taxa1378,taxa724,taxa117563,taxa644652,taxa1578,taxa872,taxa40544,taxa577309,taxa1654,taxa904,taxa123375,taxa32207,taxa1017280,taxa830,taxa133925,taxa848,taxa286,taxa570,taxa906,taxa1350,taxa52225,taxa33024,taxa1380,taxa1348911,taxa946234,taxa84108,taxa846
H2029,0.330734,2.167,0.63161,0.313508,0.0723481,1.32064,51.1042,1.60085,0.280205,0.00229677,0.0264128,0.0229676,,0.0206709,0.0734965,0.104503,4.41783,,0.529404,0.223935,0.102206,0.0585675,0.00114838,0.0195225,0.0172257,0.0264128,,,0.0126322,0.024116,,,0.0757932,0.0424902,0.00344515,0.0333031,0.00344515,0.00803868,0.00114838,0.00114838,,0.00114838,0.00803868,,,,,0.00229677,,,0.00114838,0.00803868,0.00114838,0.00229677,,,,,,,
H2029,0.905026,0.535384,0.238479,1.60138,0.039349,0.7524,19.6459,1.16854,0.153819,0.00119239,42.8641,0.00238479,0.00119239,2.38359,0.0524653,0.0190783,0.900256,0.0143087,0.155011,2.2727,0.0441185,0.0107315,,0.00476957,0.00715436,0.00596196,,,0.088237,0.171705,,,3.70953,0.00715436,0.00119239,0.00953914,0.00357718,0.00119239,0.00238479,,,,0.00119239,0.00119239,,,,,,,,,0.00357718,,0.00476957,,,,,,
H2029,2.26545,0.705141,0.301727,0.290058,0.473428,3.60405,65.3964,2.47216,0.103354,,0.058345,0.013336,,0.018337,0.110022,0.011669,2.72221,0.003334,2.62386,0.040008,0.1667,0.015003,,0.118357,0.015003,0.140028,,,0.118357,0.003334,0.003334,0.001667,0.401747,,0.001667,0.215043,0.001667,0.003334,,,,,0.005001,,,,,0.001667,,0.018337,,,,0.001667,0.006668,,0.001667,,,,
H2029,0.103262,0.0304254,0.173333,0.607586,0.00921982,1.6024,18.719,1.489,0.0119858,0.00184396,46.9436,0.0101418,0.000921982,0.765245,0.0276595,0.0295034,0.133687,0.000921982,0.318084,13.5448,0.0119858,0.00553189,,0.000921982,0.00553189,0.0202836,,,0.0239715,0.346665,0.000921982,,2.03297,0.00829784,,0.00368793,,,0.000921982,,,,0.00368793,,,,,0.000921982,,,,,0.00368793,,0.00276595,,0.000921982,,,,
H2029,0.151538,0.0466272,0.134501,1.4024,0.00538006,0.487792,14.5414,1.25086,0.0708374,0.00179335,53.4177,0.0233136,0.000896676,0.132708,0.111188,0.0197269,0.998897,0.000896676,0.187405,9.80605,0.00717341,0.00807008,,,0.00269003,0.0251069,,,0.0197269,0.166782,,,0.843772,0.00896676,,0.00538006,,,0.000896676,,,,0.00448338,,,,,,,,,,0.000896676,0.00179335,0.0035867,,,,,,
H2029,0.0622139,0.116211,0.280549,2.82897,0.00704308,0.940251,26.1545,2.17514,0.0551708,,2.82897,0.00939077,,1.4227,0.16786,0.1526,0.586923,0.00821693,0.460148,1.39453,0.0598662,0.00586923,,0.00117385,0.0117385,0.0187815,0.00117385,,0.00704308,0.74774,0.00821693,,6.93861,0.00234769,0.00234769,0.00586923,,,0.00234769,,,,0.00821693,,,,,,,,,,0.00939077,,0.00117385,,0.00117385,,,,
H2029,0.0541932,0.0323075,0.165706,1.37463,0.00937959,5.64964,45.8339,2.36053,0.0145905,0.00312653,6.88775,0.00729524,0.00104218,0.857712,0.017717,0.0406449,0.196971,,0.613842,21.0207,0.0312653,0.00312653,,,0.00521088,0.00833741,,,0.0521088,0.647192,0.00416871,,3.0171,0.00208435,0.00104218,0.00312653,,,,,,,,,0.00104218,,,,,,,,0.00312653,0.00104218,0.00104218,,,,,,
H2029,1.02935,2.30471,1.95858,4.92744,0.0429095,0.336124,22.6052,0.434816,0.326589,0.000953543,3.37983,0.0858189,0.611698,1.61387,0.00905866,0.110134,,0.000476772,0.102029,0.00286063,0.000476772,0.00429095,0.000476772,0.0128728,0.00905866,0.0143032,,,13.3692,0.57594,0.00143032,0.00143032,0.000476772,0.110611,0.000953543,0.00286063,0.000476772,0.00190709,0.0033374,0.113948,0.0181173,0.0991685,0.00238386,0.00619803,,,0.00286063,0.0424327,0.000476772,,,0.0734228,0.000953543,0.020978,0.0143032,,,,,0.0343276,
H2029,3.66552,3.08691,1.58938,2.11863,0.17391,0.25825,17.967,1.21476,0.261846,0.00261519,4.46773,0.322322,0.364819,1.74368,0.013076,0.133375,0.000980697,0.00196139,0.528596,0.00196139,0.00424969,0.0124222,0.00228829,0.00196139,0.0107877,0.0212484,,0.00326899,21.1494,4.89466,0.000326899,0.000326899,0.000980697,0.000980697,0.000980697,0.0013076,0.000653798,0.00326899,0.00751867,0.0918586,0.0176525,0.177506,0.00326899,0.00326899,,0.000326899,,0.0189601,0.0013076,0.000653798,,0.00326899,,0.0101339,0.0693026,,0.000326899,,,0.185679,
H2029,0.658506,0.544565,0.621587,0.724707,0.293129,4.99815,33.0768,0.793136,0.0318273,0.00190964,9.35181,0.0512419,0.0732027,2.03504,0.014004,0.0824326,,0.00159136,0.164547,0.000636545,0.0101847,0.000636545,,0.00127309,0.0331004,0.00222791,,0.000636545,31.6968,0.704019,0.00159136,0.000318273,0.0894346,0.0289628,0.000318273,0.00922991,0.000636545,,0.00477409,2.37654,0.0690652,0.150543,0.003501,0.00222791,,,,0.0324638,0.000636545,0.000318273,,,,0.102802,0.0362831,,,,,0.00827509,
H2029,0.48443,2.17138,0.378334,4.80883,0.0280017,1.55596,37.5901,2.31481,0.256682,0.00093339,0.614482,0.210324,0.171122,1.46418,0.0233348,0.299307,0.00031113,0.00435582,4.07114,0.00155565,0.0115118,0.00591147,0.00155565,0.00062226,0.0062226,0.00684486,,0.00062226,3.96566,0.383623,0.00155565,0.00031113,0.0395135,0.559723,0.00186678,0.0236459,0.0031113,0.0031113,0.0220902,0.165832,0.0242681,0.718399,0.0180455,0.00280017,,,,0.00528921,0.00093339,,0.00280017,0.0199123,0.00093339,0.266327,0.00155565,,0.00062226,,,0.0687597,
H2029,0.449751,0.510936,0.224478,0.730646,0.0385387,1.11762,53.6093,1.19112,0.0977373,0.000397306,5.93019,0.97499,0.0742963,1.07789,0.0226465,0.148593,,0.0111246,0.462862,0.000794613,0.00794613,0.0250303,,,0.0178788,,,0.00278114,2.53601,13.9554,0.000794613,,0.140646,0.00754882,0.00357576,0.00317845,0.000397306,0.00397306,0.0198653,0.088202,0.00874074,0.0385387,0.00437037,0.000794613,,,,0.00238384,0.00238384,0.000794613,,,,0.0560202,0.00794613,,,,,0.0421145,
H2029,0.925476,0.45105,1.69661,1.22278,0.101898,2.86694,24.8113,2.14106,0.124676,0.000899103,26.3926,1.41908,0.304196,1.21079,0.0377623,0.0809192,0.00239761,0.00209791,0.729772,0.00869133,0.0143856,0.0653348,0.000299701,0.000299701,0.0836165,0.0014985,,0.0101898,4.64926,2.75185,0.000599402,0.000299701,0.0941061,0.0173827,0.000899103,0.0194806,0.000899103,,0.0383617,0.168732,0.0146853,0.084216,0.00209791,0.00209791,,,,0.00209791,0.000899103,,,,0.000299701,0.178622,0.0347653,,0.0014985,,,0.0503497,
H2029,0.725864,0.886009,0.732548,2.5829,0.0834142,1.30549,18.1134,0.434449,0.759283,0.000267353,2.45216,0.712764,0.756342,0.672928,0.295693,1.28891,0.00080206,0.00080206,1.16085,0.00240618,0.00614912,0.012833,0.00240618,0.00106941,0.01818,0.00641648,,0.0203188,28.5434,0.343549,0.000267353,0.00080206,0.089296,0.012833,0.00080206,0.556897,0.01818,0.00668383,0.752599,0.647797,0.0844836,0.0697792,0.00641648,0.00427765,0.000267353,,,0.00347559,0.00614912,0.000267353,0.0165759,0.00213883,,0.22324,0.0195168,0.000267353,,,,0.414932,
H2029,0.0751092,0.159257,0.206317,3.09319,0.00997301,0.284854,6.02183,0.900064,0.509558,,9.94808,1.16466,0.777583,0.632663,0.0486184,0.0794724,0.000311657,0.000623313,0.321318,0.00311657,0.0112196,0.060773,,,0.0844589,0.000623313,,,1.67453,0.0994184,0.000311657,,0.00592148,0.00903804,0.00249325,,0.0373988,0.00186994,0.00779141,0.00623313,0.000623313,0.359028,0.0610847,0.000623313,,,,0.00592148,0.00373988,,0.000623313,,,0.00124663,0.130584,,0.00155828,,,0.695617,
H2029,0.154848,0.834853,0.149499,3.49528,0.0825175,0.0646896,0.883752,0.172166,0.158413,0.000254684,9.26565,4.38922,0.653264,0.819317,0.0109514,0.114862,0.000254684,0.000764051,0.733998,0.00127342,0.000254684,0.0241949,,0.000509367,0.0117154,,0.00280152,,8.30905,1.0195,0.000509367,0.000254684,0.00178279,0.0300527,0.00254684,,0.0208841,0.0119701,0.445951,0.0206294,0.000764051,0.376422,0.0351463,0.0015281,0.000509367,0.000764051,0.000509367,0.00458431,0.014517,,0.000254684,,,0.0165544,0.0483899,,0.000254684,,,0.181335,
H2029,0.284789,1.93712,0.654336,2.33564,0.75204,2.25828,27.1055,1.01587,0.806593,0.000308213,10.1522,0.490983,0.543071,1.86746,0.0514716,0.159038,0.000308213,0.00308213,2.29187,0.0024657,0.0206503,0.0104792,0.000308213,0.00123285,0.0542455,0.00184928,,0.00462319,13.1527,0.362458,0.00277392,0.00154106,0.170134,0.00400677,0.00184928,0.0465402,0.00678068,0.00215749,0.297117,0.113731,0.0721218,0.397595,0.00832175,0.00308213,0.000616426,,,0.00277392,0.00215749,,0.000616426,0.00369856,,0.170442,0.0459237,0.000308213,,,,0.278316,
H2029,0.318773,6.87444,1.3241,3.4447,1.03872,0.115582,0.783705,0.125558,0.302509,0.0041202,7.27475,1.95536,10.2096,0.507435,0.0650557,0.986896,0.000650557,0.000433705,0.433488,0.00108426,0.00195167,0.0464064,,0.0101921,0.00780669,0.000216852,0.000216852,0.0091078,4.00982,0.488352,0.00108426,0.00997521,0.0045539,0.216636,0.00195167,0.00108426,0.0284077,0.0281908,0.160471,0.0160471,0.00346964,0.378624,0.0232032,0.00086741,0.00173482,0.000650557,,0.00108426,0.0045539,,0.000216852,0.000216852,0.000433705,0.0919454,0.0622367,,0.000216852,,,0.240923,
H2029,0.234563,1.26811,0.234984,2.48447,0.0103082,0.117176,2.87955,0.264436,0.217313,0.000420741,10.6813,2.18785,0.433363,1.03544,0.0917215,0.0727882,0.000841482,0.000420741,0.219206,0.00126222,0.00189333,0.0894074,,,0.041443,0.00294519,,0.00021037,4.99756,0.417796,0.00231407,,0.0241926,0.0193541,0.00483852,0.00021037,0.114652,0.000841482,0.00799408,0.100767,0.00841482,0.754599,0.047123,0.000631111,,0.000631111,0.00021037,0.00399704,0.00147259,,0.000420741,,,0.00883556,0.043757,,0.000631111,,,0.222151,
H2029,0.246674,1.07852,0.682403,0.288086,0.0180054,1.21716,14.4043,2.51535,0.406921,0.00180054,2.3407,0.621185,8.19784,1.29639,0.0558166,0.315094,6.17224,,2.18945,0.592377,0.0378113,0.460937,,0.0144043,0.0126038,0.00540161,5.77432,,0.0252075,0.367309,0.00540161,,0.00540161,0.00900268,,,,0.0198059,1.97159,0.00720215,0.00540161,,0.00900268,0.239471,,,0.00180054,0.0126038,,,,,0.00180054,0.00900268,0.0126038,,,,,,
H2029,0.235091,0.499395,1.64286,1.46619,0.0166929,2.31613,31.3311,6.794,0.217007,,2.01149,0.14328,2.11304,1.80283,0.0319947,0.058425,0.339422,0.00695536,5.35006,0.408975,0.357506,0.109895,,0.00139107,0.0111286,0.00278214,0.111286,,0.0166929,0.612072,0.00278214,0.00139107,0.057034,0.00139107,,,0.00139107,0.00278214,0.261522,0.00278214,0.0945929,0.00139107,0.00139107,0.645457,,,,0.00556429,,,,,,,0.0153018,,,,,,
H2029,0.183124,0.711368,1.02303,0.725454,0.00352162,5.3018,31.5573,10.0525,0.255318,0.00176081,1.14101,0.100366,3.99,1.75729,0.0457811,0.132061,2.94584,0.00176081,4.51472,1.6534,0.23771,0.290534,,0.00880406,0.0105649,0.00176081,0.862798,,0.0140865,0.253557,0.00528243,,0.0158473,0.00352162,,,,,0.165516,0.00176081,0.128539,,0.00352162,0.355684,,,,0.0140865,0.00176081,,,,,,0.0105649,,,,,,
H2029,0.215708,0.591459,0.819344,0.290511,0.0121771,3.46525,22.6929,7.68722,0.464469,,2.11359,0.497521,5.47099,2.66156,0.0260938,0.139167,1.87875,0.00695834,4.82039,0.854136,0.201792,0.247021,,0.00695834,0.020875,,0.441854,,0.0313125,0.734105,0.0156563,,0.0243542,0.00173958,,,0.00173958,0.00869792,0.694094,0.00521875,0.0852396,,,0.930678,,,,0.0104375,0.00173958,,,,0.00173958,0.00347917,0.0121771,,,,,,
H2029,0.725377,0.922305,1.9197,2.24838,0.0269183,6.23937,29.9062,8.96237,0.447694,0.0028335,0.355605,0.0467528,3.06302,0.225264,0.0240848,0.381106,0.33152,0.00425025,3.12535,0.300351,0.433526,0.215346,,0.0127508,0.00850051,0.00141675,0.034002,,0.00566701,0.0963391,0.011334,,0.111923,0.017001,,0.0028335,,,0.0453361,0.0028335,0.252182,,0.0028335,0.16576,,,,0.0212513,,,,,,0.0028335,0.00708376,,0.00141675,,,,
H2029,0.725316,2.16215,2.06247,1.76345,0.0751384,1.46443,28.4054,11.6894,0.594973,0.00613375,3.83206,0.0828056,1.31109,0.935396,0.04907,0.322022,0.286753,0.00306687,6.0126,0.68698,0.470765,0.211614,,0.00460031,0.0153344,0.00306687,0.538236,0.00153344,0.0153344,2.06094,0.00153344,,0.0475365,0.0107341,,,,,0.211614,0.00306687,0.0935396,,0.00153344,0.110407,0.00153344,,,0.0107341,,,,,,0.00460031,0.0107341,,,,,,
H2029,0.135177,0.6867,0.842154,1.17874,0.0121659,2.73058,20.2752,7.5537,0.217635,0.00270354,1.92627,0.105438,3.36186,2.04793,0.104086,0.0959758,0.436622,,6.41551,0.670479,0.467713,0.12977,,0.00270354,0.0135177,0.00675886,0.804304,,0.0162213,1.93168,0.00405531,,0.0310907,0.0094624,,0.00135177,,0.00135177,0.158157,,0.0459602,0.00135177,0.00405531,0.500155,,,,0.0094624,,,,,,,0.0189248,,,,,,
H2029,0.25307,0.365679,1.08493,0.84518,0.016952,16.2691,42.9698,5.29872,0.29666,0.00121086,0.133194,0.00847601,1.73637,0.0593321,0.0339041,0.40927,7.99651,0.0133194,0.899668,1.7509,0.180418,0.139249,,,0.00968687,0.00484344,0.0181629,,0.0145303,0.0520669,0.0108977,,0.205846,,0.00121086,0.00726515,,,0.0508561,0.0145303,0.145303,,0.00121086,0.449229,,,,0.00242172,,,0.00242172,,0.00121086,,0.00363258,,,,,,
H2029,1.40348,3.69085,1.96718,2.71877,0.101618,0.81678,11.7053,4.7914,1.07754,0.0191732,5.80374,0.113122,3.32272,0.506174,0.0881969,0.592453,0.690237,0.00958662,4.10116,3.67359,0.0939489,0.695989,,0.00383465,0.0115039,0.00383465,0.947159,0.00575197,0.0210906,1.00851,,,0.0287599,0.0383465,0.00191732,0.0172559,,0.0076693,0.308689,0.0115039,0.0153386,,0.0115039,0.162973,0.00191732,,,0.0210906,,,,,,0.00575197,0.0191732,,,,,,0.0076693
H2029,0.857904,1.64767,0.916749,1.87531,0.0278741,0.952366,11.2704,4.34527,0.579163,0.00309713,4.44283,0.113045,3.45639,0.309713,0.136274,0.870292,1.59037,,5.03593,1.22027,0.0402626,1.05147,,0.00619425,0.0325198,0.00774281,2.88188,,0.0170342,0.257061,,0.00154856,0.0123885,0.0975595,0.00154856,0.00309713,0.00309713,0.00464569,0.22609,0.00154856,0.00774281,,0.0185828,0.113045,0.00154856,,,0.0201313,,,0.00154856,,0.00309713,0.00929138,0.0154856,,,,,,
H2029,0.766355,1.00316,1.49763,0.807788,0.219261,0.218656,4.17957,0.303639,0.477536,0.00544372,2.23253,0.249504,0.180853,5.41348,0.14063,0.127323,0.00151215,0.00241943,0.125811,0.00362915,0.000907287,0.0142142,0.0130045,0.00181457,0.108874,0.0136093,,0.0136093,0.153936,4.65983,0.000907287,0.0244968,0.00816559,0.322994,0.000907287,0.016936,0.0157263,0.00574615,0.00786316,0.42703,0.00665344,0.0136093,0.00786316,0.00423401,0.00393158,0.000302429,,0.00151215,0.000302429,0.000302429,,0.000604858,,0.152424,0.240431,,,,,0.0378036,
H2029,1.18821,3.64325,0.735021,1.06766,0.118539,0.220547,5.05282,0.341908,2.00387,0.00120958,1.29546,1.31401,0.401984,2.08814,1.37973,0.140714,0.000403193,0.0116926,0.334247,0.00685429,0.00241916,0.0483832,0.00645109,0.00564471,0.0600758,0.000403193,,0.00201597,0.284654,1.99944,0.000806387,0.00927345,0.00403193,4.94678,0.00322555,,0.014515,0.093944,0.0887025,1.80308,0.0221756,0.010483,0.0399161,0.0108862,0.000403193,0.00161277,0.000806387,0.0100798,0.0129022,,,0.0112894,,2.38569,0.0669301,,0.000403193,,,0.129022,
H2029,0.868325,0.95855,0.704453,1.38269,0.0250627,0.647773,17.9333,1.19799,0.092539,0.00269906,3.07307,0.227877,0.0902256,5.66493,0.115674,0.335454,0.0134953,0.000385579,0.160015,0.00269906,0.00115674,0.029304,0.00347021,0.000771159,0.0886832,0.00269906,0.0019279,0.000771159,0.647773,14.3096,0.00115674,0.00462695,0.0131097,0.0593792,0.00347021,0.00539811,0.00347021,0.00424137,0.00655485,1.21689,0.0327742,0.0158088,0.0142664,0.00231348,0.000385579,0.00115674,,0.00231348,0.000385579,,,0.000771159,,0.082514,0.198959,,,,,0.0374012,
H2029,0.131956,0.0813948,0.0570261,0.160966,0.00348124,0.73421,8.0725,0.551031,0.0119357,0.000165773,0.236393,0.0281815,0.00895176,2.48362,0.0699564,0.0520529,0.000165773,0.000165773,0.254628,,0.00049732,0.00116041,0.000331547,,0.0106095,0.00232083,0.000165773,0.000165773,0.0573576,20.0878,0.000663094,,0.00513898,0.00480743,0.00265237,0.00712826,0.00994641,0.000828867,0.00049732,0.393712,0.0377963,0.00381279,0.00281815,0.000331547,,0.000331547,,0.000994641,,,0.00132619,,,0.0104437,0.0129303,,,,,0.00314969,
H2029,0.498699,1.08013,0.557535,1.17134,0.106112,0.890001,22.7613,0.759481,0.437293,0.00256929,2.12454,0.107139,0.765134,2.36606,0.047018,0.114333,0.000513857,0.000256929,0.345826,0.00590936,0.00256929,0.00847865,0.00308314,0.00102771,0.182419,0.00282622,,0.00231236,0.249992,6.16552,0.00205543,0.000770786,0.00436779,0.132318,0.000770786,0.000256929,0.00385393,0.00308314,0.0184989,0.66673,0.00976329,0.0439348,0.00950636,0.000513857,0.000770786,0.000256929,,0.000770786,0.000256929,0.000513857,,0.00231236,,0.0552397,0.206314,,,,,0.0182419,
H2029,0.329961,1.14994,1.02743,1.61041,0.0406295,4.03279,51.1479,1.90466,0.113578,0.00307799,0.499558,0.075103,0.200993,4.11251,0.0384749,0.0923398,0.000615599,0.001539,0.729484,0.00461699,0.0252395,0.00307799,0.00677158,0.000307799,0.0261629,0.000307799,0.000307799,0.00400139,0.305029,10.4233,0.00246239,0.000923398,0.0289331,0.0563273,0.000923398,0.0012312,0.0018468,0.00246239,0.0227771,2.76989,0.301028,0.0144666,0.00277019,0.000923398,,,0.000307799,0.0110808,0.000307799,0.000615599,,0.000615599,,0.0692548,0.0221616,,,,,0.01539,
H2029,0.761111,2.16747,0.663812,1.23288,0.0608121,0.218923,9.73313,0.390477,0.910901,0.00320064,2.49009,0.297659,0.398799,5.52878,0.614522,0.0864171,0.00128025,0.00320064,0.176035,0.00768152,0.00320064,0.0307261,0.00256051,0.00256051,0.0793758,0.000640127,0.00128025,0.000640127,1.49086,9.54173,0.000640127,0.00192038,0.00320064,1.29306,0.00192038,,0.0115223,0.0320063,0.0307261,1.21752,0.0332866,0.0550509,0.0416083,0.00128025,,0.00192038,,0.00768152,0.00192038,,,0.010242,,0.713102,0.163873,,,,,0.0678535,
H2029,0.412585,0.91286,0.502699,1.51618,0.00363689,0.96014,25.1196,1.21755,0.477645,0.000404099,1.1828,0.0909223,0.801733,4.24708,0.069101,0.128099,0.0012123,,0.093751,0.00808198,0.0012123,0.0137394,0.000404099,,0.145476,0.000808198,,,0.662319,1.20502,0.000808198,,0.00484919,0.147496,0.0012123,,0.00646559,0.00282869,0.00646559,3.33018,0.0129312,0.101833,0.0141435,0.0016164,,0.000404099,0.000808198,0.00646559,0.000404099,,0.0012123,0.0012123,,0.110319,0.195988,0.000404099,,,,0.0198009,
H2029,0.649786,0.334606,0.200569,1.25684,0.00777023,0.424935,30.0174,1.72985,0.0383655,0.00048564,2.15381,0.0913002,0.305953,4.89865,0.00971279,0.242334,0.00048564,0.00145692,0.495352,0.00582768,0.000971279,0.00825587,0.00048564,,0.145206,0.00582768,,,2.22374,5.3974,0.00194256,,0.0179687,0.0723603,0.000971279,0.00194256,0.000971279,0.000971279,0.00388512,0.101013,0.00194256,0.359859,0.0048564,0.00971279,,0.00048564,0.00048564,0.0131123,0.00048564,,0.000971279,0.00048564,,0.0199112,0.0883864,0.00048564,0.00048564,,,0.0101984,
H2029,1.1464,3.2303,0.735666,2.86102,0.0505641,0.227124,8.59009,1.57868,1.32503,0.00165784,4.65811,0.273129,0.0804052,1.52853,0.0870365,0.24163,0.000828919,0.00248676,0.812755,0.00331568,0.00248676,0.0402026,0.00165784,0.0041446,0.0323279,0.00124338,,0.00041446,0.466267,1.65577,0.000828919,0.0198941,0.00290122,1.21768,0.00124338,,0.00621689,0.0165784,0.0128482,0.0484918,0.00580244,0.185678,0.0103615,0.00746027,,0.00041446,0.00041446,0.0157495,0.00165784,0.00041446,,0.00248676,,0.470412,0.0298411,0.00041446,,,,0.209717,
H2029,0.533307,2.41458,1.63492,0.438124,0.303747,0.0195966,13.1731,0.964432,1.58592,0.00279951,5.7432,0.23236,0.298148,0.0419927,0.652287,0.109181,,,,0.00419927,,0.0363937,,0.0167971,0.0195966,0.236559,,,0.0265954,0.0769866,,0.0475917,0.134377,0.0405929,0.00419927,0.478717,,0.00419927,0.0195966,0.00139976,,,0.0125978,0.00139976,0.00139976,,,0.00559903,,,0.0111981,,,0.00419927,0.00839854,,,,,,
H2029,0.0353031,0.383808,0.105004,0.209103,0.00362083,0.0624593,33.021,0.96133,0.122203,0.00181041,3.68057,0.00724165,0.0371135,0.136686,0.0443551,0.0208198,0.000905207,,0.00271562,0.000905207,0.000905207,0.0108625,,0.000905207,0.00181041,0.00995727,0.000905207,,0.00543124,0.0325874,,0.00181041,0.174705,0.000905207,,0.00271562,,0.000905207,,,,0.000905207,0.00362083,,,,,0.00452603,,,0.000905207,,0.000905207,0.000905207,0.00181041,,,,,,
H2029,0.382276,1.26408,0.653411,0.383497,0.10992,0.10137,45.0976,2.86402,0.690051,,1.71841,0.0830504,0.169765,0.357849,0.0842717,0.0842717,0.00122133,0.00732798,,0.00122133,,0.014656,,0.0134346,0.00610665,0.0280906,,,0.0158773,0.0793864,,0.0195413,0.979506,0.0085493,0.00122133,0.10992,,0.00488532,,,,,0.00244266,,,,,0.0207626,,0.00122133,0.0256479,,0.00122133,0.00366399,0.00366399,,,,,,
H2029,0.0749534,0.472206,0.270769,0.334479,0.0243599,0.741102,40.9573,1.63117,0.277328,0.00187383,2.72549,0.0252968,0.0290444,0.2005,0.10025,0.105872,0.000936917,0.000936917,,0.0103061,0.000936917,0.0121799,0.00187383,0.00749534,0.00281075,0.0252968,,,0.133042,0.0477828,0.0421613,0.0131168,0.316678,0.0140538,,0.0140538,,0.000936917,0.000936917,,,,0.00655842,0.00187383,,,,0.0131168,,0.000936917,0.0543412,,0.000936917,0.00187383,0.00187383,,,,,,
H2029,0.296702,0.449705,0.193322,0.42386,0.032048,0.0775354,14.8599,0.565492,0.32875,0.00103381,4.21896,0.0237775,0.685413,0.110617,0.104414,0.0165409,0.00206761,,0.00206761,,,0.0299804,0.00103381,0.0217099,0.00930425,0.0754678,,,0.00620283,0.0506565,,,0.0310142,0.00516903,0.00103381,0.0248113,0.00103381,0.00206761,,,,,0.00310142,0.00103381,,,0.00206761,0.00206761,,,0.0217099,,,0.00103381,0.00310142,,,,,0.00103381,
H2029,0.666328,2.77733,0.347599,0.408804,0.144352,0.180151,54.1169,3.49331,0.804906,,1.18599,0.178996,0.600504,0.0739081,0.24944,0.0485022,0.00115481,0.00230963,,0.00230963,,0.0196318,,0.0080837,0.03118,0.491951,,0.00115481,0.0334896,0.115481,,0.00461926,0.705592,0.00230963,0.00577407,0.83955,0.00115481,0.00115481,,0.00692889,,,0.0161674,0.00346444,,,,0.00461926,,0.00115481,0.0080837,0.00115481,,,0.0103933,,0.00115481,,,,
H2029,0.223048,1.04554,0.297398,0.527416,0.397305,0.376394,60.6227,9.80251,0.764405,,0.299721,0.0255576,0.0650558,0.0534387,0.174257,0.044145,,0.0162639,0.00232342,0.00232342,,0.00464684,0.00232342,,0.00464684,0.188197,,,0.155669,0.0766729,,0.00464684,2.79275,,0.00464684,0.592472,,,,0.00232342,,,0.00697026,,,,,0.00232342,,0.0418216,0.111524,,0.00697026,,0.00697026,,0.00464684,,,,
H2029,0.623506,2.00648,1.74692,0.466943,0.200511,0.00824017,6.89291,0.472437,1.40632,,6.23094,0.237592,0.362568,0.0618013,0.414755,0.103002,0.00137336,0.00274672,0.00274672,0.00549345,,0.045321,0.00137336,0.0109869,0.0137336,0.049441,0.00137336,0.00549345,0.0206004,0.0741616,0.00137336,0.0508144,0.164803,0.0164803,0.00412009,0.278793,,0.00549345,0.00274672,,,,0.00961354,0.00274672,,,,0.00824017,,,0.00274672,,,0.00274672,0.0137336,,,,,,
H2029,0.344409,0.437134,0.704272,0.476874,0.0728557,0.816867,39.139,5.49067,0.251683,,1.63594,0.0242852,0.061817,0.752842,0.110387,0.0861022,0.00220775,0.008831,0.00220775,,,0.0044155,,0.008831,0.008831,0.035324,,,0.008831,0.0838945,0.0044155,,1.17011,0.00220775,0.00220775,0.0596092,,,,,,,0.00220775,,,,0.00662325,0.0044155,,,,,0.00662325,,0.0044155,,,,0.00220775,,
